,Name,Year,Location,Coordinates
7344,"""A Taste of Louisiana with Chef John Folse & Co.""",1990,"New Orleans, Louisiana, USA","(29.9759983, -90.0782127)"
7345,"""A Taste of Louisiana with Chef John Folse & Co.""",1990,"Chretien Point Plantation - 665 Chretien Point Rd, Sunset, Louisiana, USA","(30.4113095, -92.0684539)"
7346,"""A Taste of Louisiana with Chef John Folse & Co.""",1990,"Mansura, Louisiana, USA","(31.0579664, -92.049012)"
7347,"""A Taste of Louisiana with Chef John Folse & Co.""",1990,"Bayou Lacombe, Louisiana, USA","(30.3342375, -89.93625298598865)"
7348,"""A Taste of Louisiana with Chef John Folse & Co.""",1990,"Breaux Bridge, Louisiana, USA","(30.2735323, -91.8992837)"
7349,"""A Taste of Louisiana with Chef John Folse & Co.""",1990,"French Quarter, New Orleans, Louisiana, USA","(29.9595056, -90.0655668)"
7350,"""A Taste of Louisiana with Chef John Folse & Co.""",1990,"Gueydan, Louisiana, USA","(30.0260404, -92.5084692)"
7351,"""A Taste of Louisiana with Chef John Folse & Co.""",1990,"Lafayette, Louisiana, USA","(30.2240897, -92.0198427)"
7352,"""A Taste of Louisiana with Chef John Folse & Co.""",1990,"Lafayette, Louisiana, USA","(30.2240897, -92.0198427)"
7353,"""A Taste of Louisiana with Chef John Folse & Co.""",1990,"Rayne, Louisiana, USA","(30.234925, -92.2684617)"
7354,"""A Taste of Louisiana with Chef John Folse & Co.""",1990,"Bridge City, Louisiana, USA","(29.9332605, -90.1700748)"
7355,"""A Taste of Louisiana with Chef John Folse & Co.""",1990,"Houmas House Plantation - 40136 Highway 942, Burnside, Louisiana, USA","(30.1388095, -90.9239868)"
7356,"""A Taste of Louisiana with Chef John Folse & Co.""",1990,"Kent Plantation House - 3601 Bayou Rapides Road, Alexandria, Louisiana, USA","(31.3034239, -92.48293036369076)"
7357,"""A Taste of Louisiana with Chef John Folse & Co.""",1990,"Lafitte's Landing Restaurant, Bittersweet Plantation - 404 Claiborne Avenue, Donaldsonville, Louisiana, USA","(30.1010324, -90.9928774)"
7358,"""A Taste of Louisiana with Chef John Folse & Co.""",1990,"Layton Castle - 1133 South Grand Street, Monroe, Louisiana, USA","(32.4907004, -92.1134678)"
7359,"""A Taste of Louisiana with Chef John Folse & Co.""",1990,"Longue Vue House & Gardens - 7 Bamboo Road, New Orleans, Louisiana, USA","(29.9774461, -90.1243613)"
7360,"""A Taste of Louisiana with Chef John Folse & Co.""",1990,"St. Bernard Parish, Louisiana, USA","(29.8217562, -89.6008692)"
7361,"""A Taste of Louisiana with Chef John Folse & Co.""",1990,"Loyd Hall Plantation - 292 Loyd Bridge Road, Cheneyville, Louisiana, USA","(31.0149128, -92.2873521)"
7362,"""A Taste of Louisiana with Chef John Folse & Co.""",1990,"Madewood Plantation - 4250 Highway 308, Napoleonville, Louisiana, USA","(29.9404803, -91.0248214)"
7363,"""A Taste of Louisiana with Chef John Folse & Co.""",1990,"Magnolia Mound - 2161 Nicholson Drive, Baton Rouge, Louisiana, USA","(30.4459596, -91.18738)"
7364,"""A Taste of Louisiana with Chef John Folse & Co.""",1990,"Magnolia Plantation - 5487 Highway 119, Natchez, Louisiana, USA","(31.6754441, -93.0446069)"
7365,"""A Taste of Louisiana with Chef John Folse & Co.""",1990,"Magnolia Ridge Plantation - Highway 103 West, Washington, Louisiana, USA","(30.6163073, -92.057063)"
7366,"""A Taste of Louisiana with Chef John Folse & Co.""",1990,"Melrose Plantation - 3533 Highway 119, Natchitoches, Louisiana, USA","(31.7606732, -93.0860209)"
7367,"""A Taste of Louisiana with Chef John Folse & Co.""",1990,"Nottoway Plantation, White Castle, Louisiana, USA","(30.1847827, -91.16707425413784)"
7368,"""A Taste of Louisiana with Chef John Folse & Co.""",1990,"Oak Alley Plantation - 3645 Highway 18, Vacherie, Louisiana, USA","(30.0110358, -90.7195356)"
7369,"""A Taste of Louisiana with Chef John Folse & Co.""",1990,"Ruston, Louisiana, USA","(32.5232053, -92.637927)"
7370,"""A Taste of Louisiana with Chef John Folse & Co.""",1990,"Colfax, Louisiana, USA","(31.5194077, -92.7068037)"
7371,"""A Taste of Louisiana with Chef John Folse & Co.""",1990,"St. Martinville, Louisiana, USA","(30.1252011, -91.8334498)"
7372,"""A Taste of Louisiana with Chef John Folse & Co.""",1990,"Oak Grove, Louisiana, USA","(32.8609625, -91.3884483)"
7373,"""A Taste of Louisiana with Chef John Folse & Co.""",1990,"Poplar Grove - 3142 N River Rd, Port Allen, Louisiana, USA","(30.4521351, -91.2101081)"
7374,"""A Taste of Louisiana with Chef John Folse & Co.""",1990,"Rene Beauregard House, Chalmette, Louisiana, USA","(29.9427892, -89.9629372)"
7375,"""A Taste of Louisiana with Chef John Folse & Co.""",1990,"Crowley, Louisiana, USA","(30.2140928, -92.3745761)"
7376,"""A Taste of Louisiana with Chef John Folse & Co.""",1990,"San Francisco Plantation - 2646 Highway 44, Garyville, Louisiana, USA","(30.0701655, -90.63015482387709)"
7377,"""A Taste of Louisiana with Chef John Folse & Co.""",1990,"Shadows-on-the-Teche - 317 E Main Street, New Iberia, Louisiana, USA","(30.0035365, -91.8187285)"
7378,"""A Taste of Louisiana with Chef John Folse & Co.""",1990,"Morgan City, Louisiana, USA","(29.6993748, -91.20677)"
7379,"""A Taste of Louisiana with Chef John Folse & Co.""",1990,"Ponchatoula, Louisiana, USA","(30.4388041, -90.4414762)"
7380,"""A Taste of Louisiana with Chef John Folse & Co.""",1990,"New Iberia, Louisiana, USA","(30.0035365, -91.8187285)"
7381,"""A Taste of Louisiana with Chef John Folse & Co.""",1990,"Donaldsonville, Louisiana, USA","(30.1010324, -90.9928774)"
7382,"""A Taste of Louisiana with Chef John Folse & Co.""",1990,"The Myrtles Plantation - 7747 US Highway 61, St. Francisville, Louisiana, USA","(30.7807244, -91.3763353)"
7383,"""A Taste of Louisiana with Chef John Folse & Co.""",1990,"Franklinton, Louisiana, USA","(30.8471283, -90.153141)"
7384,"""A Taste of Louisiana with Chef John Folse & Co.""",1990,"Madisonville, Louisiana, USA","(30.4043607, -90.1570232)"
7385,"""A Taste of Louisiana with Chef John Folse & Co.""",1990,"Opelousas, Louisiana, USA","(30.5335302, -92.081509)"
7386,"""A Taste of Shakespeare""",1995,"Los Angeles, California, USA","(34.0536909, -118.242766)"
7387,"""A Taste of Shakespeare""",1995,"Toronto, Ontario, Canada","(43.6534817, -79.3839347)"
7388,"""A Taste of Travel""",2012,Europe,"(51.0, 10.0)"
7389,"""A Taste of Travel""",2012,Australia,"(-24.7761086, 134.755)"
7390,"""A Taste of the World""",2013,India,"(22.3511148, 78.6677428)"
7391,"""A Taste of the World""",2013,Kenya,"(1.4419683, 38.4313975)"
7392,"""A Tenkes kapitnya""",1964,"Nagyvzsony, Hungary","(47.1817585, 19.5060937)"
7393,"""A Tenkes kapitnya""",1964,"Sikls, Hungary","(47.1817585, 19.5060937)"
7394,"""A Tenkes kapitnya""",1964,"Sikls, Hungary","(47.1817585, 19.5060937)"
7395,"""A Tenkes kapitnya""",1964,"Sikls, Hungary","(47.1817585, 19.5060937)"
7396,"""A Tenkes kapitnya""",1964,"Sikls, Hungary","(47.1817585, 19.5060937)"
7397,"""A Tenkes kapitnya""",1964,"Nemesvmos, Hungary","(47.1817585, 19.5060937)"
7398,"""A Tenkes kapitnya""",1964,"Nagyvzsony, Hungary","(47.1817585, 19.5060937)"
7399,"""A Tenkes kapitnya""",1964,"Sikls, Hungary","(47.1817585, 19.5060937)"
7400,"""A Tenkes kapitnya""",1964,"Sikls, Hungary","(47.1817585, 19.5060937)"
7401,"""A Tenkes kapitnya""",1964,"Sikls, Hungary","(47.1817585, 19.5060937)"
7402,"""A Tenkes kapitnya""",1964,"Sikls, Hungary","(47.1817585, 19.5060937)"
7403,"""A Tenkes kapitnya""",1964,"Sikls, Hungary","(47.1817585, 19.5060937)"
7404,"""A Tenkes kapitnya""",1964,"Sikls, Hungary","(47.1817585, 19.5060937)"
7405,"""A Tenkes kapitnya""",1964,"Nagyvzsony, Hungary","(47.1817585, 19.5060937)"
7406,"""A Tenkes kapitnya""",1964,"Sikls, Hungary","(47.1817585, 19.5060937)"
7407,"""A Tenkes kapitnya""",1964,"Sikls, Hungary","(47.1817585, 19.5060937)"
7408,"""A Tenkes kapitnya""",1964,"Sikls, Hungary","(47.1817585, 19.5060937)"
7409,"""A Tenkes kapitnya""",1964,"Sikls, Hungary","(47.1817585, 19.5060937)"
7410,"""A Test of Character: The Story of the 2005 Philadelphia Eagles""",2005,"Philadelphia, Pennsylvania, USA","(39.9527237, -75.1635262)"
7411,"""A Thing Called Love""",2004,"Wollaton, Nottingham, Nottinghamshire, England, UK","(52.9479602, -1.209770975032371)"
7412,"""A Thousand Apologies""",2008,"Auckland, New Zealand","(-36.852095, 174.7631803)"
7413,"""A Thousand Skies""",1985,"Port Douglas, Queensland, Australia","(-16.4845983, 145.4636294)"
7414,"""A Thousand Skies""",1985,"Clare Valley, South Australia, Australia","(-33.7890862, 138.59055698355974)"
7415,"""A Thousand Skies""",1985,"Flinders Ranges, South Australia, Australia","(-31.497, 138.545)"
7416,"""A Thousand Skies""",1985,"Hawker, South Australia, Australia","(-31.8876169, 138.4227131)"
7417,"""A Thousand Skies""",1985,"Queensland, Australia","(-22.1646782, 144.5844903)"
7418,"""A Thousand Skies""",1985,"South Australia, Australia","(-30.5343665, 135.6301212)"
7419,"""A Thousand Skies""",1985,"Victoria, Australia","(-36.5986096, 144.6780052)"
7420,"""A Tiger in the Dark: The Take Over Begins""",2014,"New York City, New York, USA","(40.7127281, -74.0060152)"
7421,"""A Tiger in the Dark: The Take Over Begins""",2014,"Los Angeles, California, USA","(34.0536909, -118.242766)"
7422,"""A Tiger in the Dark: The Take Over Begins""",2014,"Kowloon, Hong Kong, China","(22.3116452, 114.1767885)"
7423,"""A Time of Thorns: Zaman El Shok""",2012,"Beirut, Lebanon","(33.8959203, 35.47843)"
7424,"""A Time of Thorns: Zaman El Shok""",2012,"Annaya, Lebanon","(34.12073635, 35.7536474125)"
7425,"""A Time of Thorns: Zaman El Shok""",2012,"Kfarshima, Lebanon","(33.8161644, 35.5330775)"
7426,"""A Time to Dance""",1992,"Cockermouth, Cumbria, England, UK","(54.6614392, -3.3590111)"
7427,"""A Time to Dance""",1992,"North Yorkshire, England, UK","(54.13453275, -1.498628491239545)"
7428,"""A Time to Live""",1954,"Chicago, Illinois, USA","(41.8755616, -87.6244212)"
7429,"""A Todo Mecate con Alex y Pekas""",2012,"Orange County, California, USA","(33.7500378, -117.8704931)"
7430,"""A Total Write-Off!""",2007,"Catalyst Theatre - 8529 Gateway Boulevard NW, Edmonton, Alberta, Canada","(53.535411, -113.507996)"
7431,"""A Total Write-Off!""",2007,"Edmonton, Alberta, Canada","(53.535411, -113.507996)"
7432,"""A Touch of Cloth""",2012,"The Chimes, Uxbridge, Middlesex, England, UK","(51.5449509, -0.4816672)"
7433,"""A Touch of Frost""",1992,"Carlton Lanes Shopping Centre, Castleford, West Yorkshire, England, UK","(53.7257513, -1.3505065)"
7434,"""A Touch of Frost""",1992,"Bradford, West Yorkshire, England, UK","(53.7944229, -1.7519186)"
7435,"""A Touch of Frost""",1992,"Leeds, West Yorkshire, England, UK","(53.7974185, -1.5437941)"
7436,"""A Touch of Frost""",1992,"Rishworth Street, Wakefield, West Yorkshire, England, UK","(53.6846833, -1.5018047)"
7437,"""A Touch of Frost""",1992,"Westgate Station, Wakefield, West Yorkshire, England, UK","(53.6828529, -1.5056188815287719)"
7438,"""A Touch of Frost""",1992,"Yorkshire, England, UK","(53.9825271, -1.3852499932684972)"
7439,"""A Touch of Frost""",1992,"Yorkshire, England, UK","(53.9825271, -1.3852499932684972)"
7440,"""A Touch of Frost""",1992,"Raynel Mount, Lawnswood, Leeds, Yorkshire, England, UK","(53.8511925, -1.6041047)"
7441,"""A Touch of Frost""",1992,"Castleford, West Yorkshire, England, UK","(53.722353, -1.3512543)"
7442,"""A Touch of Frost""",1992,"Yorkshire, England, UK","(53.9825271, -1.3852499932684972)"
7443,"""A Touch of Frost""",1992,"Castleford, West Yorkshire, England, UK","(53.722353, -1.3512543)"
7444,"""A Touch of Frost""",1992,"Castleford, West Yorkshire, England, UK","(53.722353, -1.3512543)"
7445,"""A Touch of Frost""",1992,"Seton House, Bodington Hall, Otley Road, Leeds, West Yorkshire, England","(53.871654, -1.7077539)"
7446,"""A Touch of Frost""",1992,"Mortain House, Bodington Hall, Otley Road, Leeds, West Yorkshire, England","(53.871654, -1.7077539)"
7447,"""A Touch of Frost""",1992,"Bretton Hall, Bretton, West Yorkshire, England, UK","(53.61106305, -1.5729415926300585)"
7448,"""A Touch of Frost""",1992,"Castleford, West Yorkshire, England, UK","(53.722353, -1.3512543)"
7449,"""A Touch of Frost""",1992,"Scarborough, North Yorkshire, England, UK","(54.2820009, -0.4011868)"
7450,"""A Touch of Frost""",1992,"Heythrop Zoological Gardens, Heythrop, Chipping Norton, Oxfordshire, England, UK","(51.9382855, -1.542395698330754)"
7451,"""A Touch of Frost""",1992,"Hawksworth Primary School, Hawksworth, Leeds, West Yorkshire, England, UK","(53.8716163, -1.7505470864897528)"
7452,"""A Touch of Frost""",1992,"Ingrow Tunnel, Ingrow, Keighley, West Yorkshire, England, UK","(53.8536646, -1.9151443)"
7453,"""A Touch of Frost""",1992,"Lawnswood School, Weetwood, Leeds, England, UK","(53.83553455, -1.5958084775700145)"
7454,"""A Touch of Frost""",1992,"New Scotland Yard, Broadway, Westminster, London, England, UK","(51.4986705, -0.1337589)"
7455,"""A Touch of Frost""",1992,"Canal Towpath, Kirkstall, Leeds, West Yorkshire, England, UK","(53.8155554, -1.6001911)"
7456,"""A Touch of Frost""",1992,"Heckmondwike, West Yorkshire, England, UK","(53.7074371, -1.6754499)"
7457,"""A Touch of Frost""",1992,"Yorkshire, England, UK","(53.9825271, -1.3852499932684972)"
7458,"""A Touch of Frost""",1992,"Ferrybridge, Yorkshire, England, UK","(53.7106701, -1.2751652)"
7459,"""A Touch of Frost""",1992,"Yorkshire, England, UK","(53.9825271, -1.3852499932684972)"
7460,"""A Touch of Frost""",1992,"Ferrybridge, Yorkshire, England, UK","(53.7106701, -1.2751652)"
7461,"""A Touch of Frost""",1992,"Ulleskelf, North Yorkshire, England, UK","(53.853331, -1.2143782)"
7462,"""A Touch of Frost""",1992,"Castleford, West Yorkshire, England, UK","(53.722353, -1.3512543)"
7463,"""A Touch of Frost""",1992,"Carlton Lanes Shopping Centre, Castleford, West Yorkshire, England, UK","(53.7257513, -1.3505065)"
7464,"""A Touch of Frost""",1992,"Yorkshire, England, UK","(53.9825271, -1.3852499932684972)"
7465,"""A Touch of Frost""",1992,"Cannon Cinema - now closed, Kirkgate, Wakefield, West Yorkshire, England, UK","(53.6793489, -1.4919253)"
7466,"""A Touch of Frost""",1992,"Golden Acre Park, Leeds, West Yorkshire, England, UK","(53.87155385, -1.589179259024224)"
7467,"""A Touch of Frost""",1992,"Yorkshire, England, UK","(53.9825271, -1.3852499932684972)"
7468,"""A Touch of Frost""",1992,"Yorkshire, England, UK","(53.9825271, -1.3852499932684972)"
7469,"""A Touch of Frost""",1992,"Castleford, West Yorkshire, England, UK","(53.722353, -1.3512543)"
7470,"""A Touch of Frost""",1992,"Stockeld Park, Wetherby, West Yorkshire, England, UK","(53.9259798, -1.3776342114695606)"
7471,"""A Touch of Frost""",1992,"Wharfe Bridge, Thorp Arch, West Yorkshire, England, UK","(53.9087462, -1.3381961)"
7472,"""A Touch of Frost""",1992,"Wharfe Bridge, Thorp Arch, West Yorkshire, England, UK","(53.9087462, -1.3381961)"
7473,"""A Touch of Frost""",1992,"Ripon, North Yorkshire, England, UK","(54.13754, -1.5305681568213227)"
7474,"""A Town Like Alice""",1981,"Sydney, New South Wales, Australia","(-33.8548157, 151.2164539)"
7475,"""A Town Like Alice""",1981,New Zealand,"(-41.5000831, 172.8344077)"
7476,"""A Town Like Alice""",1981,"Farmcote Station, Broken Hill, New South Wales, Australia","(-31.965, 141.4511111)"
7477,"""A Town Like Alice""",1981,"Kuala Lumpur, Malaysia","(3.1516964, 101.6942371)"
7478,"""A Town Like Alice""",1981,"Longreach, Queensland, Australia","(-23.4378387, 144.2586898)"
7479,"""A Town Like Alice""",1981,"New South Wales, Australia","(-31.8759835, 147.2869493)"
7480,"""A Town Like Alice""",1981,"Silverton, New South Wales, Australia","(-31.8869094, 141.2275456)"
7481,"""A Traveler's Guide to the Planets""",2010,Arctic,"(42.1856379, -75.4143448)"
7482,"""A Traveler's Guide to the Planets""",2010,"Atacama Desert, Chile","(-24.5563029, -69.4226479)"
7483,"""A Traveler's Guide to the Planets""",2010,Australia,"(-24.7761086, 134.755)"
7484,"""A Traveler's Guide to the Planets""",2010,"Barrow, Alaska, USA","(71.387113, -156.4809618)"
7485,"""A Traveler's Guide to the Planets""",2010,Canada,"(61.0666922, -107.991707)"
7486,"""A Traveler's Guide to the Planets""",2010,"England, UK","(52.5310214, -1.2649062)"
7487,"""A Traveler's Guide to the Planets""",2010,France,"(46.603354, 1.8883335)"
7488,"""A Traveler's Guide to the Planets""",2010,Germany,"(51.0834196, 10.4234469)"
7489,"""A Traveler's Guide to the Planets""",2010,Iceland,"(64.9841821, -18.1059013)"
7490,"""A Traveler's Guide to the Planets""",2010,Italy,"(42.6384261, 12.674297)"
7491,"""A Traveler's Guide to the Planets""",2010,Netherlands,"(52.2288689, 5.3214503)"
7492,"""A Traveler's Guide to the Planets""",2010,Russia,"(64.6863136, 97.7453061)"
7493,"""A Traveler's Guide to the Planets""",2010,UK,"(54.7023545, -3.2765753)"
7494,"""A Traveler's Guide to the Planets""",2010,USA,"(39.7837304, -100.445882)"
7495,"""A Traveler's Guide to the Planets""",2010,Australia,"(-24.7761086, 134.755)"
7496,"""A Traveler's Guide to the Planets""",2010,"Barrow, Alaska, USA","(71.387113, -156.4809618)"
7497,"""A Traveler's Guide to the Planets""",2010,France,"(46.603354, 1.8883335)"
7498,"""A Traveler's Guide to the Planets""",2010,Germany,"(51.0834196, 10.4234469)"
7499,"""A Traveler's Guide to the Planets""",2010,Iceland,"(64.9841821, -18.1059013)"
7500,"""A Traveler's Guide to the Planets""",2010,Italy,"(42.6384261, 12.674297)"
7501,"""A Traveler's Guide to the Planets""",2010,"London, England, UK","(51.5073219, -0.1276474)"
7502,"""A Traveler's Guide to the Planets""",2010,USA,"(39.7837304, -100.445882)"
7503,"""A Traveler's Guide to the Planets""",2010,"Jet Propulsion Laboratory - 4800 Oak Grove Parkway, Pasadena, California, USA","(34.1476452, -118.1444779)"
7504,"""A Traveler's Guide to the Planets""",2010,"Jupiter, Space","(14.5630385, 121.0252194)"
7505,"""A Traveler's Guide to the Planets""",2010,"Saturn, Space","(28.58163755, -80.64672036882592)"
7506,"""A Traveller in Time""",1978,"Babington Farm, Dethick, Derbyshire, England, UK","(53.11357205, -1.5048575079627566)"
7507,"""A Turma do Perer""",1998,"Tiradentes, Minas Gerais, Brazil","(-21.1104688, -44.1742937)"
7508,"""A Twist in the Tale""",1998,"Wellington, New Zealand","(-41.2887953, 174.7772114)"
7509,"""A Very British Hotel""",2017,"Mandarin Oriental Hotel, Hyde Park, London, England, UK","(51.5074889, -0.16223668308067218)"
7510,"""A Very British Murder with Lucy Worsley""",2013,"England, UK","(52.5310214, -1.2649062)"
7511,"""A Very British Murder with Lucy Worsley""",2013,"England, UK","(52.5310214, -1.2649062)"
